"","business_id","name","address","city","state","postal_code","latitude","longitude","categories"
"798","UJ8mdL6DN7REMqQnzPsUZA","7-Eleven","8816 S Eastern Ave","Las Vegas","NV","89123",36.0290033,-115.1176495,"Food, Coffee & Tea, Convenience Stores"
"799","hcEnLRdLcIZurxiYJ_h41w","Starbucks","8780 West Charleston Blvd., 105","Las Vegas","NV","89117",36.1595847972,-115.287679,"Food, Coffee & Tea"
"800","ZGm0tCLTBpkRCs-5KmOBWA","Wells Fargo Bank","3300 W Sahara Ave, Ste 100","Las Vegas","NV","89102",36.1449758,-115.1860906,"Banks & Credit Unions, Financial Services"
"801","FszzbwebTzkO8fxgq6H7qA","7-Eleven","7771 W Flamingo Rd","Las Vegas","NV","89147",36.1142738,-115.2605531,"Gas Stations, Service Stations, Automotive, Convenience Stores, Coffee & Tea, Gas Stations, Food"
"802","tC-NwTuQGb37uIrZLFRLiQ","Wells Fargo Bank","5410 W Charleston Blvd","Las Vegas","NV","89146",36.1596274,-115.2154544,"Banks & Credit Unions, Financial Services"
"803","ErzHs0c5EKwLD_YM2ZjsGQ","Panda Express","6587 Las Vegas Blvd S","Las Vegas","NV","89119",36.0683897289,-115.1789099588,"Restaurants, Fast Food, Asian Fusion, Chinese"
"804","dTU6CKCfGNBZCT0AmBbyRA","McDonald's","1980 Village Ctr","Las Vegas","NV","89134",36.1918837,-115.3059367,"Restaurants, Fast Food, Coffee & Tea, Burgers, Food"
"805","0UU80qvegO6buEu3L0KhPQ","7-Eleven","3501 E Bonanza Rd","Las Vegas","NV","89110",36.1731577391,-115.097642988,"Food, Coffee & Tea, Convenience Stores, Grocery"
"806","Xj6doQ6IL1_vovp9XtDu6A","Hertz Rent A Car","8535 West Centennial Pkwy","Las Vegas","NV","89149",36.276367,-115.2803321,"Hotels & Travel, Car Rental"
"807","ze8qCibT7XPZ1z4xbOAezA","Burger King","7400 S Las Vegas Blvd","Las Vegas","NV","89123",36.0476343582,-115.1717092051,"Food, Fast Food, Burgers, Restaurants"
"808","VsnsZkqEG_gg6Gsg7NdDhA","Pizza Hut","3001 W. Sahara Ave.","Las Vegas","NV","89102",36.1439570392,-115.1824128628,"Restaurants, Pizza, Chicken Wings"
"809","X26lmoKvv_KvW6WcAvWvrA","Starbucks","3900 Paradise Rd","Las Vegas","NV","89169",36.1185522,-115.1546953,"Food, Coffee & Tea"
"810","ez_N6Q_ZAFcegjoTXYQ0oQ","7-Eleven","6515 E Lake Mead","Las Vegas","NV","89156",36.195096582,-115.0301599503,"Coffee & Tea, Food, Gas Stations, Convenience Stores, Automotive"
"811","gkU9qqkTeH72ss8SzBZYAQ","Subway","470 E Windmill Ln, Ste 115","Las Vegas","NV","89123",36.0425446028,-115.1529285787,"Fast Food, Sandwiches, Restaurants"
"812","41WfL6MGTAXYgRQfNT3dyA","El Pollo Loco","7205 S Eastern Ave","Las Vegas","NV","89119",36.0590191,-115.1187614,"Fast Food, Restaurants, Mexican"
"813","ZnI8ISFuiWC588bfEAXcEg","Subway","3210 S Nellis Blvd, Ste 120","Las Vegas","NV","89121",36.1314272528,-115.0648344363,"Restaurants, Fast Food, Sandwiches"
"814","bAuqQfgFl7kMqhftvCJcTQ","7-Eleven","3716 S Paradise Rd","Las Vegas","NV","89169",36.121511,-115.1544477047,"Food, Automotive, Convenience Stores, Gas Stations, Service Stations, Gas Stations, Coffee & Tea"
"815","BfBdFH4sNw29SR3CF2aGiQ","7-Eleven","1624 S Decatur Blvd","Las Vegas","NV","89102",36.1520592084,-115.2087572963,"Grocery, Food, Convenience Stores, Coffee & Tea"
"816","AEUt4PfWuEjjK3pNmYeeNw","Walgreens","451 S Decatur Blvd","Las Vegas","NV","89107",36.1674239,-115.2053117,"Shopping, Convenience Stores, Cosmetics & Beauty Supply, Drugstores, Beauty & Spas, Photography Stores & Services, Food"
"817","p6pQDhvxLIP7xRIQ_HVR-w","Port of Subs","6174 W Flamingo Rd","Las Vegas","NV","89103",36.1152499794,-115.2268378452,"Delis, Restaurants, Sandwiches"
"818","PJbwMeZctljcMfxVo2Qacw","Autozone","1200 S Rainbow Blvd","Las Vegas","NV","89145",36.1569875,-115.2427778,"Auto Parts & Supplies, Auto Repair, Automotive"
"819","_j750dvyAFCkd0OzPOV09Q","Denny's","3411 S Las Vegas Blvd","Las Vegas","NV","89109",36.1207056,-115.1717867,"Restaurants, American (Traditional), Diners"
"820","Ad_-9GuDFTEjAsSQ3PXLOw","Subway","1750 N Buffalo Dr","Las Vegas","NV","89128",36.1908455,-115.2588466,"Restaurants, Fast Food, Sandwiches"
"821","D8sk6LZlp2P9FFh_mk9q7g","Subway","1040 E Flamingo Rd","Las Vegas","NV","89119",36.115118,-115.14178,"Fast Food, Sandwiches, Restaurants"
"822","JAaABhG2j_bJuVjfFIZWFw","CVS Pharmacy","9405 W Russell Rd","Las Vegas","NV","89148",36.0845572,-115.29813,"Shopping, Drugstores"
"823","NUysdAcJLlTJOjW_1AETyw","Starbucks","3210 N Tenaya Way","Las Vegas","NV","89129",36.219514,-115.249729,"Food, Coffee & Tea"
"824","X-5sPnd7SHvOWYNplJf9qw","Starbucks","3799 Las Vegas Blvd S","Las Vegas","NV","89109",36.101975,-115.170216,"Food, Coffee & Tea"
"825","0pdsgDS9CvFnZI6n-tl93A","Extra Space Storage","2025 N Rancho Dr","Las Vegas","NV","89106",36.197073,-115.1946932,"Local Services, Self Storage"
"826","hmgbkFngXKjpWqJItOPYpA","Tropical Smoothie Cafe","3850 S Las Vegas Blvd","Las Vegas","NV","89109",36.0985605108,-115.1751851717,"Sandwiches, Juice Bars & Smoothies, Fast Food, Restaurants, Food"
"827","CyOzPbebpXrvWPCMVWrb0Q","GNC","3200 Las Vegas Blvd, Ste 1615, Fashion Show Mall","Las Vegas","NV","89109",36.1275236,-115.1715003,"Shopping, Specialty Food, Vitamins & Supplements, Health Markets, Food"
"828","8zWNjNJFK4chi4RK0txWhQ","Great Clips","1750 N Buffalo Dr, Ste 105","Las Vegas","NV","89128",36.190466,-115.259134,"Hair Salons, Beauty & Spas"
"829","gtffarZ2Y_rLfCegMg-nqw","Chipotle Mexican Grill","3200 Las Vegas Blvd S","Las Vegas","NV","89109",36.127275,-115.173131,"Restaurants, Mexican, Fast Food"
"830","mJ-06EDPf9TP-fXf0UlYWQ","7-Eleven","4180 E Sahara Ave","Las Vegas","NV","89104",36.1447920218,-115.0833662599,"Coffee & Tea, Grocery, Food, Convenience Stores"
"831","qi-zm_G6qyxOybAx1VQ30A","McDonald's","9760 S Las Vegas Blvd","Las Vegas","NV","89183",36.0125454866,-115.1715898141,"Fast Food, Food, Restaurants, Burgers, Coffee & Tea"
"832","CplqSjF7xMFJryAYTzurWw","Enterprise Rent-A-Car","3401 W Sahara Ave","Las Vegas","NV","89102",36.1440696703,-115.187010169,"Hotels & Travel, Car Rental"
"833","PWWuvwKa3sUnBIjTar4dEw","Burger King","2390 E Bonanza Rd","Las Vegas","NV","89101",36.1736531,-115.1172558,"Restaurants, Fast Food, Burgers"
"834","efSwJYCHpQ5wz6hIzUiWIA","Taco Bell","6540 E Lake Mead Blvd, Ste 205","Las Vegas","NV","89156",36.1960681406,-115.0301786773,"Mexican, Restaurants, Tex-Mex, Fast Food"
"835","uUlq6chIVb0I8AehlET5bQ","Jack in the Box","3235 W Tropicana Ave","Las Vegas","NV","89103",36.1003087,-115.184154,"Restaurants, Fast Food"
"836","OHL9emjVt2VytjDkSW0vOw","Chase Bank","2585 S Rainbow Blvd","Las Vegas","NV","89146",36.142671,-115.243532,"Home Services, Mortgage Brokers, Financial Services, Banks & Credit Unions, Real Estate"
"837","9A-SbsQJ9efK57oW3GsAlQ","Jack in the Box","3211 N Rancho Dr","Las Vegas","NV","89130",36.2176524,-115.2131619,"Restaurants, Fast Food"
"838","A9cpN5TtYvJcB25pjLxkpQ","Subway","10217 W Charleston Blvd","Las Vegas","NV","89135",36.1588236324,-115.317226641,"Fast Food, Restaurants, Soup, Sandwiches"
"839","JHN09M-CRTGln2rRnS9hWw","McDonald's","3700 S Paradise Rd","Las Vegas","NV","89109",36.1220624935,-115.1544239326,"Fast Food, Burgers, Coffee & Tea, Food, Restaurants"
"840","MuETBSBZAoTuz4JFPCLNIQ","Terrible Herbst","7105 W Ann Rd","Las Vegas","NV","89130",36.2627735,-115.2485219,"Gas Stations, Car Wash, Automotive"
"841","SBxhSh89QrWMyx_Wx_F-Cw","7-Eleven","7271 Amigo St","Las Vegas","NV","89119",36.0575040072,-115.1506876946,"Convenience Stores, Food, Coffee & Tea"
"842","Z9XF1y4VNFkRlGSlnoy0Zw","T-Mobile","6925 S Rainbow Blvd","Las Vegas","NV","89118",36.0628749547,-115.2430763269,"Mobile Phone Accessories, Shopping, Mobile Phones"
"843","_t3_rO37W7EDxwFvIN1N2A","US Post Office","8350 W Cheyenne Ave","Las Vegas","NV","89129",36.2200792,-115.2754239,"Local Services, Shipping Centers, Post Offices, Public Services & Government"
"844","sfIwNtIjHLYtFzH2ywC4Vw","The UPS Store","3315 E Russell Rd, Ste A-4","Las Vegas","NV","89120",36.0857525,-115.1037743,"Mailbox Centers, Notaries, Printing Services, Shipping Centers, Local Services"
"845","409qhf4RF0rlxcuaM576Qg","El Pollo Loco","5260 S Ft Apache","Las Vegas","NV","89148",36.0940999462,-115.2968390358,"Fast Food, Mexican, Restaurants"
"846","Z411-jn51XGq7Xym7oWkwQ","Port of Subs","5801 S Decatur Blvd, Ste 160","Las Vegas","NV","89118",36.0846822767,-115.2085027889,"Caterers, Sandwiches, Event Planning & Services, Restaurants"
"847","AOzTlFAnIvuv2Hj_gnepsw","Popeyes Louisiana Kitchen","4950 W Flamingo Rd","Las Vegas","NV","89103",36.1157139932,-115.2089519527,"Fast Food, Chicken Wings, Restaurants, Chicken Shop, Cajun/Creole"
"848","DuaIdt3AOKqXr6_cT43Wlg","Great Clips","8414 Farm Rd, Ste 170","Las Vegas","NV","89131",36.3011411538,-115.2795829251,"Beauty & Spas, Hair Salons"
"849","pApj2g2hbXEJfp0-Ib6oVw","Ross Dress for Less","3771 Las Vegas Blvd S","Las Vegas","NV","89109",36.1042269,-115.1721488,"Women's Clothing, Men's Clothing, Shopping, Home Decor, Department Stores, Fashion, Home & Garden, Discount Store"
"850","3WRvQJS9GIBubGxbHMzX2g","Chipotle Mexican Grill","7370 S Las Vegas Blvd","Las Vegas","NV","89123",36.0560643,-115.1715698,"Mexican, Fast Food, Restaurants"
"851","CsVCUymHT99HjyLuHNtUjA","Subway","2520 S Eastern Ave","Las Vegas","NV","89169",36.1438785,-115.1180897,"Restaurants, Fast Food, Sandwiches"
"852","q4WfRpnC_Di0GZN0bU7f6g","CVS Pharmacy","1950 Village Center Cir","Las Vegas","NV","89134",36.192842,-115.306268,"Shopping, Drugstores, Pharmacy, Health & Medical"
"853","5b4Ictz1oOdMSl922nzLVw","Chase Bank","6001 Spring Mountain Rd","Las Vegas","NV","89146",36.1252487654,-115.2231100659,"Banks & Credit Unions, Financial Services"
"854","ZVetFAAt0_j0tEqiakpecA","Jack in the Box","2970 E Desert Inn Rd","Las Vegas","NV","89121",36.1301221,-115.110214,"Restaurants, Fast Food"
"855","ppasQEo3jPkBdwdRGVd9WQ","Roberto's Taco Shop","4955 E Craig Rd, Ste 2","Las Vegas","NV","89115",36.240154,-115.065915,"Mexican, Fast Food, Restaurants"
"856","6qP6R78nlAGSahx78DayHQ","Taco Bell","2512 E Sunset Rd","Las Vegas","NV","89120",36.071741,-115.116276,"Restaurants, Fast Food, Mexican, Tex-Mex"
"857","nTRkn-kzoCCUvyDyT0NBIA","U.S. Bank","850 S Rancho Dr","Las Vegas","NV","89106",36.1614319,-115.1743661,"Banks & Credit Unions, Financial Services"
"858","LsfKW67Qe_0bU4krXEkOAA","McDonald's","3451 W Tropicana","Las Vegas","NV","89118",36.100545,-115.186318,"Food, Burgers, Restaurants, Coffee & Tea, Fast Food"
"859","cvtRsytNv8EKxoKRUwZxNQ","Hertz Rent A Car","1815 E Sahara Ave","Las Vegas","NV","89104",36.1439834592,-115.1268907521,"Automotive, Hotels & Travel, Car Rental"
"860","yG-66F8kguj2rTHfr1gUag","U.S. Bank","4820 Blue Diamond Rd","Las Vegas","NV","89139",36.033018,-115.2067075,"Financial Services, Banks & Credit Unions"
"861","153QMny_1adtMtsf6MP95A","Starbucks","3960 S. Las Vegas Blvd","Las Vegas","NV","89119",36.095633,-115.176123,"Food, Coffee & Tea"
"862","f-4N8MXGy_ifyGtfZrh6SQ","Popeyes Louisiana Kitchen","5757 Wayne Newton Blvd","Las Vegas","NV","89119",36.0824122729,-115.1481162465,"Chicken Wings, Restaurants, Fast Food"
"863","oVji4RtNNaGJU119CaCU1w","Starbucks","7101 West Craig Road, 1","Las Vegas","NV","89129",36.240146,-115.249588,"Food, Coffee & Tea"
"864","_2Wbpm821bdNsh-gyqufrg","El Pollo Loco","6131 W Lake Mead Blvd","Las Vegas","NV","89108",36.1952921,-115.2250873,"Fast Food, Restaurants, Mexican"
"865","wShT0KXCW0ZAnNKdJr_1pg","Panda Express","9795 W Charleston Blvd, Ste 103","Las Vegas","NV","89117",36.1585938604,-115.3111246369,"Restaurants, Fast Food, Chinese"
"866","tIRn9YlrJ4Y5IyHzY72i9A","Subway","9031 W Sahara Ave","Las Vegas","NV","89117",36.1438217,-115.294084,"Restaurants, Fast Food, Sandwiches"
"867","4lAwPgy1m9Rd0oBpi4Hr2w","McDonald's","301 Fremont St","Las Vegas","NV","89101",36.1699187,-115.1429326,"Burgers, Convenience Stores, Fast Food, Food, Coffee & Tea, Restaurants"
"868","YODpEX6xACHoERsIol4-gg","Burger King","820 N Rancho Dr","Las Vegas","NV","89106",36.1800146,-115.1775913,"Restaurants, Burgers, Fast Food, American (Traditional)"
"869","Wc1i5QsTKheJq6lstPAllA","Little Caesars Pizza","1758 E. Charleston Blvd.","Las Vegas","NV","89104",36.1583654,-115.1260071,"Fast Food, Pizza, Restaurants"
"870","yUBCkEWsN8c-mMteKx3ehA","Subway","3180 E Desert Inn Rd","Las Vegas","NV","89121",36.1300865,-115.1057664,"Sandwiches, Fast Food, Restaurants"
"871","zUbqJk1KtbMnStiMfrMegA","Starbucks","4507 Flamingo Rd","Las Vegas","NV","89103",36.115071,-115.201943,"Food, Coffee & Tea"
"872","LW0Q09S7vIzUSUFj6TUpvA","Dollar Tree","4430 N Rancho Dr","Las Vegas","NV","89130",36.240077,-115.232254,"Discount Store, Shopping"
"873","a3vug2R5PvBCmzr6KU5RnA","Tropical Smoothie Cafe","3390 Novat Street, #110","Las Vegas","NV","89128",36.2210195298,-115.3290009499,"Juice Bars & Smoothies, Food, Restaurants, Sandwiches, Cafes"
"874","QH_S0kyXq_uQy_Zhcvljgg","Wells Fargo Bank","1700 E Charleston Blvd","Las Vegas","NV","89104",36.1585197,-115.1284867,"Education, Financial Services, Banks & Credit Unions"
"875","fgskuH5aQq0ROHm9zst_0g","Ross Dress for Less","3001 Las Vegas Blvd S","Las Vegas","NV","89109",36.1332152021,-115.1632487162,"Men's Clothing, Discount Store, Home & Garden, Home Decor, Department Stores, Fashion, Women's Clothing, Shopping"
"876","lckcGgK6YJH1kHTNw_S9Nw","Bodyheat Tanning","4381 W Flamingo Rd","Las Vegas","NV","89103",36.1104125,-115.2067011,"Beauty & Spas, Tanning"
"877","4oO6bsTB2eHinztYGRWPow","Walgreens","4895 Boulder Hwy","Las Vegas","NV","89121",36.1153955,-115.0657822,"Drugstores, Convenience Stores, Shopping, Cosmetics & Beauty Supply, Food, Beauty & Spas, Photography Stores & Services"
"878","ANKg6kIfJn5kRsc1HrBdDQ","FedEx Office Print & Ship Center","395 Hughes Center Dr","Las Vegas","NV","89169",36.1159870269,-115.1548337191,"Shipping Centers, Notaries, Professional Services, Signmaking, Local Services, Printing Services"
"879","hURiWufD12cenDoyCRF9SA","Extra Space Storage","4851 E Bonanza Rd","Las Vegas","NV","89110",36.1734316,-115.0674502,"Self Storage, Local Services"
"880","fUkwjgHLsMmQuguuiuWzPg","Chase Bank","4125 S Grand Canyon Dr","Las Vegas","NV","89147",36.114672,-115.30873,"Banks & Credit Unions, Financial Services"
"881","X87VvzDneI2fGXyT0NmZIA","The UPS Store","8545 W Warm Springs Rd, Ste A-4","Las Vegas","NV","89113",36.0541003,-115.2780632,"Shipping Centers, Local Services, Mailbox Centers, Notaries, Printing Services, Couriers & Delivery Services"
"882","q7LG_2s2urLJcD2IsxgTWg","McDonald's","5947 Spring Mountain Rd","Las Vegas","NV","89103",36.1253056,-115.2224012,"Fast Food, Burgers, Coffee & Tea, Restaurants, Food"
"883","zCpFWnrtttP7vKZIuyClVA","Subway","6495 S Pecos Rd","Las Vegas","NV","89120",36.072002,-115.101349,"Sandwiches, Fast Food, Restaurants"
"884","CaVbq701PdDX9F8oqQTfmQ","Albertsons","2550 S Fort Apache Rd","Las Vegas","NV","89117",36.143383,-115.29588,"Ethnic Food, Drugstores, Bakeries, Shopping, Specialty Food, Food, Grocery"
"885","tv3EmaI16tyQpwSNTaIQIQ","Great Clips","10300 W Charleston Blvd, Ste 13","Las Vegas","NV","89135",36.1605691,-115.3208852,"Hair Salons, Beauty & Spas"
"886","oF7d6fiDw7CHgcJPwXaxaQ","U.S. Bank","8050 S Rainbow Blvd","Las Vegas","NV","89139",36.042273,-115.2418622,"Banks & Credit Unions, Financial Services"
"887","VIUlmooXH8Puv6GsT9H_rQ","U.S. Bank","2555 S Rainbow Blvd","Las Vegas","NV","89146",36.143073,-115.2435188,"Banks & Credit Unions, Financial Services"
"888","SXzJL5egnVXurANcg-G28A","Little Caesars Pizza","7375 S. Durango Dr Ste. 104, Ste 105, Rhodes Ranch Town Ctr","Las Vegas","NV","89113",36.055015,-115.279266,"Pizza, Fast Food, Restaurants"
"889","w-yPCGNYv5odGYNRiC_zqg","Terrible Herbst","6111 W Sahara Ave","Las Vegas","NV","89146",36.1436433,-115.2257357,"Gas Stations, Automotive"
"890","sv1N6rYn1DRJWsqhgkFgPA","Quest Diagnostics","7460 W Lake Mead Blvd, Ste 3","Las Vegas","NV","89128",36.1972008551,-115.2565938654,"Health & Medical, Diagnostic Imaging, Laboratory Testing, Doctors, Diagnostic Services"
"891","7Zy5LURpW0VwmXqdJZjP3w","7-Eleven","2350 N Rainbow Blvd","Las Vegas","NV","89108",36.2028006,-115.2417626,"Service Stations, Automotive, Food, Gas Stations, Coffee & Tea, Convenience Stores, Gas Stations"
"892","_5hdByuWuwlqK-rAdUuOUw","Chase Bank","761 S Rainbow Blvd, Ste 120","Las Vegas","NV","89145",36.164489,-115.244671,"Financial Services, Banks & Credit Unions"
"893","PSrITKG8En8mvwZ_YhywTg","7-Eleven","405 E Silverado Ranch Blvd","Las Vegas","NV","89123",36.0128942,-115.1542037,"Coffee & Tea, Service Stations, Convenience Stores, Gas Stations, Automotive, Food, Gas Stations"
"894","23OiTugDZFlzEbUtLbv_-w","CVS Pharmacy","4595 E Flamingo Road","Las Vegas","NV","89121",36.1142,-115.074,"Drugstores, Shopping"
"895","g-M5gtRY3EYSkaXS5RxoIw","Hertz Rent A Car","3700 West Flamingo Rd","Las Vegas","NV","89109",36.118698,-115.18644,"Car Rental, Hotels & Travel"
"896","oh80akfAAu0DPP1x18y2Jw","FedEx Office Print & Ship Center","2288 S Nellis Blvd","Las Vegas","NV","89104",36.1453063,-115.0648093,"Notaries, Printing Services, Local Services, Professional Services, Signmaking, Shipping Centers"
"897","Q7pX5N7os8MKKLlKNUD1sA","Supercuts","4075 S Durango Ste 113, Ashley Park Plaza","Las Vegas","NV","89147",36.115506,-115.280369,"Hair Stylists, Hair Salons, Cosmetics & Beauty Supply, Shopping, Barbers, Beauty & Spas, Men's Hair Salons"
"898","R8gv9U1N3Spz-FVpAfJEWA","Wells Fargo Bank","7290 S Durango Dr","Las Vegas","NV","89113",36.0559856,-115.2785231,"Financial Services, Banks & Credit Unions"
"899","7kXrUSjG67NitjRfRFn9cw","McDonald's","7530 W Washington","Las Vegas","NV","89128",36.181734,-115.256469,"Restaurants, Fast Food, Coffee & Tea, Food, Burgers"
"900","_yAYxyEBMIbqFL8pubaf_g","Taco Bell","7715 W. Sahara Ave.","Las Vegas","NV","89117",36.14356,-115.26095,"Restaurants, Fast Food, Tex-Mex, Mexican"
"901","Ga2IAIKF7Fs6UyKDDERTqw","Hertz Rent A Car","2860 East Craig Rd","Las Vegas","NV","89081",36.2404936,-115.1102834,"Hotels & Travel, Car Rental"
"902","BMt-F0E19y-2BaX_SoAbJg","U.S. Bank","4015 S Buffalo Dr","Las Vegas","NV","89147",36.1158753,-115.2624585,"Financial Services, Banks & Credit Unions"
"903","zu8OzbIM4hXTJQdOk3rJOg","Chevron","2237 West Charleston Blvd","Las Vegas","NV","89102",36.1584879,-115.1725049,"Automotive, Gas Stations"
"904","1d8W14H2HxVk4Ch2OnG_og","T-Mobile","11010 Lavender Hills Dr, Ste 140","Las Vegas","NV","89135",36.1457352924,-115.3337055445,"Shopping, Mobile Phones"
"905","OcNrTDq17-pqNCylCeTGIA","Little Caesars Pizza","4258 E. Charleston Blvd.","Las Vegas","NV","89104",36.1592558,-115.0824743,"Pizza, Restaurants, Fast Food"
"906","5Sq_ygVu18CGz3R1dRtsqQ","Walgreens","8500 W Cheyenne Ave","Las Vegas","NV","89129",36.2191034,-115.279406,"Food, Shopping, Photography Stores & Services, Convenience Stores, Cosmetics & Beauty Supply, Beauty & Spas, Drugstores"
"907","G6vCAStneBwBlQDE02dHdQ","Starbucks","4505 S Maryland Pkwy","Las Vegas","NV","89154",36.106115,-115.138264,"Food, Coffee & Tea, Food Court, Restaurants"
"908","cxqW47z7TWaCNVO1ZWXQpw","Domino's Pizza","9435 W Tropicana Ave, Ste 104","Las Vegas","NV","89147",36.0996457435,-115.2998998596,"Restaurants, Pizza, Sandwiches, Chicken Wings"
"909","pYu6GDIfdK1RfwgUKeeDYg","Capriotti's Sandwich Shop","11010 Lavender Hill Dr, Ste 160, Summerlin Mall","Las Vegas","NV","89135",36.1458144322,-115.3340662512,"Sandwiches, Delis, Fast Food, Restaurants"
"910","Xcw3KkEWGWrRm2A-HLGXrQ","Walgreens","7755 N Durango Dr","Las Vegas","NV","89131",36.3020941,-115.2826171,"Beauty & Spas, Convenience Stores, Drugstores, Food, Cosmetics & Beauty Supply, Shopping, Photography Stores & Services"
"911","JzmJCDSJ_35kJgAlxcZDqQ","Panda Express","4300 Meadows Ln","Las Vegas","NV","89107",36.1724498603,-115.1956490911,"Fast Food, Chinese, Food Court, Restaurants"
"912","kgffcoxT6BQp-gJ-UQ7Czw","Subway","2255 N Rampart Blvd","Las Vegas","NV","89128",36.2017936,-115.2819809,"Fast Food, Restaurants, Sandwiches"
"913","nvh-zGYHKwIUiPTgwhIScA","Taco Bell","4310 E Craig Road","Las Vegas","NV","89115",36.2406,-115.08005,"Food, Restaurants, Tex-Mex, American (New), Mexican, Fast Food"
"914","HIH1SPMed6mASI5VvSJbGA","Walgreens","4930 Blue Diamond Rd","Las Vegas","NV","89139",36.0328653,-115.2087852,"Food, Cosmetics & Beauty Supply, Convenience Stores, Shopping, Photography Stores & Services, Beauty & Spas, Drugstores, Health & Medical"
"915","zm-nB9xWL0RWZ-zoL7JNuQ","Starbucks","9701 W. Flamingo Road, #1","Las Vegas","NV","89147",36.1146371243,-115.3045221098,"Coffee & Tea, Food"
"916","4Wou6LarHqefHP21qRu0Ag","Tropical Smoothie Cafe","10670 Southern Highlands Parkway, #100","Las Vegas","NV","89141",35.9951511,-115.2068401,"Food, Juice Bars & Smoothies, Salad, Restaurants, Sandwiches"
"917","mrnUt3IdLRf4j8WeeGGbpw","Starbucks","4780 S. Maryland Parkway","Las Vegas","NV","89119",36.103035,-115.13661,"Food, Coffee & Tea"
"918","klsBtNP-vlO3QlfPbAtTzQ","Denny's","7071 W Craig Rd","Las Vegas","NV","89129",36.2385469543,-115.2481819689,"American (Traditional), Breakfast & Brunch, Burgers, Diners, Restaurants"
"919","p-SATN71kLnwhwi-jbn0Ag","AT&T Store","3280 E Flamingo Rd","Las Vegas","NV","89121",36.115518,-115.1036394,"Mobile Phones, Shopping, Telecommunications, Local Services, IT Services & Computer Repair, Mobile Phone Accessories"
"920","vszg5bUlMbsdpYGS_VUulA","Supercuts","4011 S Buffalo St Ste 103B, Flamingo-Buffalo Center","Las Vegas","NV","89147",36.116485,-115.262364,"Cosmetics & Beauty Supply, Hair Salons, Beauty & Spas, Shopping, Barbers, Men's Hair Salons, Hair Stylists"
"921","YpnmR7vEDUK5nrj_S0crJw","Wells Fargo Bank","2550 S Fort Apache Rd","Las Vegas","NV","89117",36.143395,-115.2959535,"Financial Services, Banks & Credit Unions"
"922","YMc2n7R4_6N0PIHIfUJqPg","Domino's Pizza","4418 N Rancho Dr","Las Vegas","NV","89130",36.2399658,-115.2304525,"Restaurants, Sandwiches, Pizza, Chicken Wings"
"923","bJgFrSG7JmaRlMHsVgCeRQ","CVS Pharmacy","1425 West Lake Mead","Las Vegas","NV","89106",36.1952,-115.16,"Shopping, Health & Medical, Pharmacy, Drugstores"
"924","nXUumj3RzCRVmm7B9HujAg","The Coffee Bean & Tea Leaf","7291 W Lake Mead Blvd, Ste 110","Las Vegas","NV","89128",36.1956672547,-115.2506805092,"Food, Coffee & Tea, Grocery"
"925","-MmAW2x9vMGuhVcALU7QRw","McDonald's","3717 S Las Vegas Blvd","Las Vegas","NV","89109",36.108719,-115.1721595,"Coffee & Tea, Burgers, Restaurants, Food, Fast Food"
"926","xj3xzUhqR6zWa8x5rDaPCw","Supercuts","827 S Rainbow Blvd, Rainbow Plaza Ii","Las Vegas","NV","89145",36.163599,-115.245644,"Hair Salons, Shopping, Cosmetics & Beauty Supply, Barbers, Men's Hair Salons, Beauty & Spas, Hair Stylists"
"927","rQ84_re42pg-r3qtaXVrHA","T-Mobile","9911 S Eastern Ave, Ste 130","Las Vegas","NV","89183",36.0096307987,-115.1180206938,"Shopping, Mobile Phone Accessories, Electronics, Mobile Phones"
"928","PaF9DsA8aQSSKXSJxdd8lA","FedEx Office Print & Ship Center","4750 W Sahara Ave, Ste 38","Las Vegas","NV","89102",36.145141,-115.2067108,"Local Services, Shipping Centers, Professional Services, Printing Services, Notaries, Signmaking"
"929","xQIuQz-6i28ekYCNKQZvig","Panda Express","4321 W Flamingo Rd, #1241","Las Vegas","NV","89103",36.114383,-115.195934,"Fast Food, Chinese, Restaurants"
"930","VaiYxIUfHIfYfwYgOupjMA","Wells Fargo Bank","10850 W Charleston Blvd","Las Vegas","NV","89135",36.16113,-115.3324189,"Banks & Credit Unions, Financial Services"
"931","gnq1HSmqUWDHhKf1pSA-Ag","The UPS Store","3535 Las Vegas Blvd South","Las Vegas","NV","89109",36.118239,-115.170421,"Printing Services, Mailbox Centers, Local Services, Shipping Centers, Notaries"
"932","EX8EyU43VF7DwS7jKEnjvg","Wendy's","6198 W Flamingo Rd","Las Vegas","NV","89103",36.1148546516,-115.2263434088,"Fast Food, Restaurants, Burgers"
"933","FTDle9JjFPesq9A0RwP5Ig","The Coffee Bean & Tea Leaf","4321 W Flamingo Rd","Las Vegas","NV","89103",36.114539,-115.195684,"Coffee & Tea, Food"
"934","YV9GVfmDSDM7HSV0jVdTOA","El Pollo Loco","2505 E Tropicana Ave","Las Vegas","NV","89121",36.0996708,-115.1161439,"Fast Food, Mexican, Restaurants, Salad"
"935","_YIC05xpnIMIkn5LVwKf9w","Popeyes Louisiana Kitchen","3785 S Las Vegas Blvd","Las Vegas","NV","89109",36.1035296,-115.1723424,"Seafood, American (Traditional), Chicken Wings, Restaurants, Fast Food"
